Nom Centreon,CRITCAL,CRITICAL,CRITICAL1,CRITICAL15,CRITICAL5,DISK,WARNING,WARNING1,WARNING15,WARNING5
EENVD-EWM01,,150,,,,,95,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,free<=100M,,,,C:,free<=999M,,,
EENVD-EWM01,,none,,,,D:,free<= 10%,,,
EENVD-EWM01,,none,,,,I:,free<=10%,,,
EENVD-EWM01,,none,,,,K:,free<=10%,,,
EENVD-EWM01,,none,,,,T:,free<=10%,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
EENVD-EWM01,,,,,,,,,,
no2fy39u,,,,,,,,,,
no2fy39u,,99,,,,/,85,,,
no2fy39u,,99,,,,/boot,95,,,
no2fy39u,,99,,,,/tmp,95,,,
no2fy39u,,90,,,,/var,85,,,
no2fy39u,,99,,,,,95,,,
no2fy39u,,,,,,,,,,
no2fy39u,,,,,,,,,,
no2fy39u,,,,,,,,,,
no2fy39u,,,,,,,,,,
no2fy39u,,1:,,,,,1:,,,
no2fy39u,,1:,,,,,1:,,,
no2fy39u,,1:,,,,,1:,,,
no2fy39u,,1:,,,,,1:,,,
no2fy39u,,1:,,,,,1:,,,
no2fy39u,,150,,,,,80,,,
no2fy39u,,,,,,,,,,
noe028ff,,150,,,,,95,,,
noe028ff,,,,,,,,,,
noe028ff,,free<=100M,,,,C:,free<=999M,,,
noe028ff,,none,,,,D:,free<= 10%,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,,,,,,,,,
noe028ff,,150,,,,,80,,,
noe038fd,,150,,,,,95,,,
noe038fd,,,,,,,,,,
noe038fd,,free<=100M,,,,C:,free<=999M,,,
noe038fd,,none,,,,D:,free<= 10%,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,,,,,,,,,
noe038fd,,150,,,,,80,,,
noe048fd,,150,,,,,95,,,
noe048fd,,,,,,,,,,
noe048fd,,free<=100M,,,,C:,free<=999M,,,
noe048fd,,none,,,,D:,free<= 10%,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,,,,,,,,,
noe048fd,,150,,,,,80,,,
noe078f3,,,99,30,30,,,99,30,30
noe078f3,,150,,,,,95,,,
noe078f3,,,,,,,,,,
noe078f3,,99,,,,/,85,,,
noe078f3,,99,,,,/boot,95,,,
noe078f3,,99,,,,/tmp,95,,,
noe078f3,,90,,,,/var,85,,,
noe078f3,,99,,,,,95,,,
noe078f3,,,,,,,,,,
noe078f3,,,,,,,,,,
noe078f3,,,,,,,,,,
noe078f3,,,,,,,,,,
noe078f3,,1:,,,,,1:,,,
noe078f3,,1:,,,,,1:,,,
noe078f3,,1:,,,,,1:,,,
noe078f3,,1:,,,,,1:,,,
noe078f3,,1:,,,,,1:,,,
noe078f3,,150,,,,,80,,,
noe078f3,,,,,,,,,,
noe088fe,,,99,30,30,,,99,30,30
noe088fe,,150,,,,,95,,,
noe088fe,,,,,,,,,,
noe088fe,,99,,,,/,85,,,
noe088fe,,99,,,,/boot,95,,,
noe088fe,,99,,,,/tmp,95,,,
noe088fe,,90,,,,/var,85,,,
noe088fe,,99,,,,,95,,,
noe088fe,,,,,,,,,,
noe088fe,,,,,,,,,,
noe088fe,,,,,,,,,,
noe088fe,,,,,,,,,,
noe088fe,,1:,,,,,1:,,,
noe088fe,,1:,,,,,1:,,,
noe088fe,,1:,,,,,1:,,,
noe088fe,,1:,,,,,1:,,,
noe088fe,,1:,,,,,1:,,,
noe088fe,,150,,,,,80,,,
noe088fe,,,,,,,,,,
noe098fa,,150,,,,,95,,,
noe098fa,,,,,,,,,,
noe098fa,,free<=100M,,,,C:,free<=999M,,,
noe098fa,,none,,,,D:,free<= 10%,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,,,,,,,,,
noe098fa,,150,,,,,80,,,
noe098fe,,,99,30,30,,,99,30,30
noe098fe,,150,,,,,95,,,
noe098fe,,,,,,,,,,
noe098fe,,99,,,,/,85,,,
noe098fe,,99,,,,/boot,95,,,
noe098fe,,99,,,,/tmp,95,,,
noe098fe,,90,,,,/var,85,,,
noe098fe,,99,,,,,95,,,
noe098fe,,,,,,,,,,
noe098fe,,,,,,,,,,
noe098fe,,,,,,,,,,
noe098fe,,,,,,,,,,
noe098fe,,1:,,,,,1:,,,
noe098fe,,1:,,,,,1:,,,
noe098fe,,1:,,,,,1:,,,
noe098fe,,1:,,,,,1:,,,
noe098fe,,1:,,,,,1:,,,
noe098fe,,150,,,,,80,,,
noe098fe,,,,,,,,,,
noe0b8fa,,150,,,,,95,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,free<=100M,,,,C:,free<=999M,,,
noe0b8fa,,none,,,,D:,free<= 10%,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,,,,,,,,,
noe0b8fa,,150,,,,,80,,,
noefy0lc,,150,,,,,95,,,
noefy0lc,,,,,,,,,,
noefy0lc,,none,,,,C:,free<=999M,,,
noefy0lc,,none,,,,D:,free<= 10%,,,
noefy0lc,,none,,,,E:,free<=10%,,,
noefy0lc,,none,,,,F:,free<=10%,,,
noefy0lc,,none,,,,G:,free<=10%,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,,,,,,,,,
noefy0lc,,count<1,,,,,none,,,
noefy0lc,,count<1,,,,,none,,,
noefy0lc,,count<1,,,,,none,,,
noefy0lc,,150,,,,,80,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0lc,,,,,,,,,,
noefy0lc,,state='stopped',,,,,none,,,
noefy0pv,,,99,30,30,,,99,30,30
noefy0pv,,150,,,,,95,,,
noefy0pv,,,,,,,,,,
noefy0pv,,99,,,,/,85,,,
noefy0pv,,99,,,,/appli,85,,,
noefy0pv,,99,,,,/appli/OmniVision/investigation,85,,,
noefy0pv,,99,,,,/appli/image_systeme,85,,,
noefy0pv,,99,,,,/appli/livrables,85,,,
noefy0pv,,99,,,,/appli/livraison,85,,,
noefy0pv,,90,,,,/appli/projects/SUPERVISION,85,,,
noefy0pv,,90,,,,/appli/projects/supervision,85,,,
noefy0pv,,90,,,,/appli/supervision/psc,85,,,
noefy0pv,,99,,,,/boot,95,,,
noefy0pv,,99,,,,/dev/shm,85,,,
noefy0pv,,99,,,,/fhm,85,,,
noefy0pv,,99,,,,/home,85,,,
noefy0pv,,99,,,,/legato,85,,,
noefy0pv,,99,,,,/logiciels,95,,,
noefy0pv,,99,,,,/logiciels/OmniVision,85,,,
noefy0pv,,99,,,,/tmp,95,,,
noefy0pv,,99,,,,/var,85,,,
noefy0pv,,90,,,,/var/data/supervision,85,,,
noefy0pv,,99,,,,/var/log/SUPERVISION/IQ,85,,,
noefy0pv,,90,,,,/var/log/SUPERVISION/PROD,85,,,
noefy0pv,,99,,,,/var/log/central,85,,,
noefy0pv,,90,,,,/var/log/supervision,85,,,
noefy0pv,,99,,,,,95,,,
noefy0pv,,,,,,,,,,
noefy0pv,,,,,,,,,,
noefy0pv,,,,,,,,,,
noefy0pv,,,,,,,,,,
noefy0pv,,2:2,,,,,2:2,,,
noefy0pv,,1:,,,,,1:,,,
noefy0pv,,1:,,,,,1:,,,
noefy0pv,,1:,,,,,1:,,,
noefy0pv,,1:,,,,,1:,,,
noefy0pv,,1:,,,,,1:,,,
noefy0pv,,150,,,,,80,,,
noefy0pv,,,,,,,,,,
noefy1s2,,,99,30,30,,,99,30,30
noefy1s2,,150,,,,,95,,,
noefy1s2,,,,,,,,,,
noefy1s2,,99,,,,/,85,,,
noefy1s2,,99,,,,/appli,90,,,
noefy1s2,,99,,,,/appli/projects/PPOSRPROXY,90,,,
noefy1s2,,99,,,,/appli/projects/PPOSRPROXY/apache_2.2.11/htdocs/PPOSRPROXY/status,90,,,
noefy1s2,,99,,,,/appli/projects/_PPOSR_,90,,,
noefy1s2,,99,,,,/boot,95,,,
noefy1s2,,99,,,,/dev/shm,85,,,
noefy1s2,,99,,,,/home,90,,,
noefy1s2,,99,,,,/legato,90,,,
noefy1s2,,99,,,,/logiciels,95,,,
noefy1s2,,99,,,,/migration,90,,,
noefy1s2,,99,,,,/teledist,90,,,
noefy1s2,,99,,,,/tmp,95,,,
noefy1s2,,99,,,,/var,85,,,
noefy1s2,,99,,,,/var/projects/PPOSR,90,,,
noefy1s2,,99,,,,/var/projects/PPOSRPROXY,90,,,
noefy1s2,,99,,,,/var/projects/suivi_applicatif/www,85,,,
noefy1s2,,99,,,,,95,,,
noefy1s2,,,,,,,,,,
noefy1s2,,,,,,,,,,
noefy1s2,,,,,,,,,,
noefy1s2,,,,,,,,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:100,,,,,1:100,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,1:,,,,,1:,,,
noefy1s2,,150,,,,,80,,,
noefy1s2,,,,,,,,,,
noefy1s3,,,99,30,30,,,99,30,30
noefy1s3,,150,,,,,95,,,
noefy1s3,,,,,,,,,,
noefy1s3,,99,,,,/,85,,,
noefy1s3,,99,,,,/appli,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSR,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSR/suivi_applicatif,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSRSEI,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSRWEBMET,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSRWEBMET/apache_2.2.11/htdocs/PPOSRWEBMET/status,85,,,
noefy1s3,,99,,,,/appli/projects/PPOSRWEBSEI,90,,,
noefy1s3,,99,,,,/appli/projects/PPOSRWEBSEI/apache_2.2.11/htdocs/PPOSRWEBSEI/status,90,,,
noefy1s3,,99,,,,/boot,95,,,
noefy1s3,,99,,,,/data,90,,,
noefy1s3,,99,,,,/data/TEMP,90,,,
noefy1s3,,99,,,,/data/depots_pj,90,,,
noefy1s3,,99,,,,/data/depots_pj_sei,90,,,
noefy1s3,,99,,,,/data/pj_portail,95,,,
noefy1s3,,99,,,,/data/pj_portail_sei,90,,,
noefy1s3,,99,,,,/data/xml_transit,90,,,
noefy1s3,,99,,,,/dev/shm,85,,,
noefy1s3,,99,,,,/home,90,,,
noefy1s3,,99,,,,/legato,90,,,
noefy1s3,,99,,,,/logiciels,95,,,
noefy1s3,,99,,,,/logiciels/WebToolBox,90,,,
noefy1s3,,99,,,,/migration,90,,,
noefy1s3,,99,,,,/teledist,90,,,
noefy1s3,,99,,,,/tmp,95,,,
noefy1s3,,99,,,,/var,85,,,
noefy1s3,,99,,,,/var/projects/PPOSR,90,,,
noefy1s3,,99,,,,/var/projects/PPOSRSEI,90,,,
noefy1s3,,99,,,,/var/projects/PPOSRWEBMET,90,,,
noefy1s3,,99,,,,/var/projects/PPOSRWEBSEI,90,,,
noefy1s3,,99,,,,/var/projects/suivi_applicatif/www,85,,,
noefy1s3,,99,,,,,95,,,
noefy1s3,,,,,,,,,,
noefy1s3,,,,,,,,,,
noefy1s3,,,,,,,,,,
noefy1s3,,,,,,,,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:100,,,,,1:100,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,1:,,,,,1:,,,
noefy1s3,,150,,,,,80,,,
noefy1s3,,,,,,,,,,
noefy1s4,,,99,30,30,,,99,30,30
noefy1s4,,150,,,,,95,,,
noefy1s4,,,,,,,,,,
noefy1s4,,99,,,,/,85,,,
noefy1s4,,99,,,,/appli,90,,,
noefy1s4,,99,,,,/appli/projects/PPOSR,90,,,
noefy1s4,,99,,,,/appli/projects/PPOSRSEI,90,,,
noefy1s4,,99,,,,/boot,95,,,
noefy1s4,,99,,,,/dev/shm,85,,,
noefy1s4,,99,,,,/home,90,,,
noefy1s4,,99,,,,/legato,90,,,
noefy1s4,,99,,,,/logiciels,95,,,
noefy1s4,,99,,,,/logiciels/WebToolBox,90,,,
noefy1s4,,99,,,,/migration,90,,,
noefy1s4,,99,,,,/sauve/projects/PPOSR,90,,,
noefy1s4,,99,,,,/sauve/projects/PPOSRSEI,90,,,
noefy1s4,,99,,,,/teledist,90,,,
noefy1s4,,99,,,,/tmp,95,,,
noefy1s4,,99,,,,/var,85,,,
noefy1s4,,99,,,,/var/projects/PPOSR,90,,,
noefy1s4,,99,,,,/var/projects/PPOSRSEI,90,,,
noefy1s4,,99,,,,,95,,,
noefy1s4,,,,,,,,,,
noefy1s4,,,,,,,,,,
noefy1s4,,,,,,,,,,
noefy1s4,,,,,,,,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,1:1,,,,,1:1,,,
noefy1s4,,1:1,,,,,1:1,,,
noefy1s4,,1:100,,,,,1:100,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,1:,,,,,1:,,,
noefy1s4,,150,,,,,80,,,
noefy1s4,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,5000,,,,,1000,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSR,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,5000,,,,,1000,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy1s4_db_mysql_PPOSRSEI,,,,,,,,,,
noefy2k9,,150,,,,,95,,,
noefy2k9,,,,,,,,,,
noefy2k9,,none,,,,C:,free<=999M,,,
noefy2k9,,none,,,,D:,free<= 10%,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,,,,,,,,,
noefy2k9,,150,,,,,80,,,
noefy2k9,,state='stopped',,,,,none,,,
noefy2k9,,state='stopped',,,,,none,,,
noefy2k9,,state='stopped',,,,,none,,,
noefy2k9,,state='stopped',,,,,none,,,
noefy2kb,,,99,30,30,,,99,30,30
noefy2kb,,150,,,,,95,,,
noefy2kb,,,,,,,,,,
noefy2kb,,99,,,,/,85,,,
noefy2kb,90,99,,,,/appli,80,,,
noefy2kb,,99,,,,/appli/OmniVision/investigation,85,,,
noefy2kb,90,99,,,,/appli/projects,85,,,
noefy2kb,,99,,,,/appli/svgsys,90,,,
noefy2kb,,99,,,,/boot,95,,,
noefy2kb,,99,,,,/dev/shm,85,,,
noefy2kb,,99,,,,/exploit,90,,,
noefy2kb,,99,,,,/home,90,,,
noefy2kb,,99,,,,/legato,85,,,
noefy2kb,90,99,,,,/logiciels,85,,,
noefy2kb,,99,,,,/logiciels/OmniVision,90,,,
noefy2kb,,99,,,,/logiciels/dynatrace,85,,,
noefy2kb,,99,,,,/logiciels/tomcat/tomcat-8.0.28,85,,,
noefy2kb,,99,,,,/tmp,95,,,
noefy2kb,,99,,,,/tmp/gen,85,,,
noefy2kb,,99,,,,/var,85,,,
noefy2kb,90,99,,,,/var/projects,80,,,
noefy2kb,,99,,,,,95,,,
noefy2kb,,,,,,,,,,
noefy2kb,,,,,,,,,,
noefy2kb,,,,,,,,,,
noefy2kb,,,,,,,,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:100,,,,,1:100,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:,,,,,:,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,1:,,,,,:,,,
noefy2kb,,1:,,,,,:,,,
noefy2kb,,1:,,,,,:,,,
noefy2kb,,1:1,,,,,1:1,,,
noefy2kb,,1:,,,,,1:,,,
noefy2kb,,150,,,,,80,,,
noefy2kb,,,,,,,,,,
noefy2kc,,,99,30,30,,,99,30,30
noefy2kc,,150,,,,,95,,,
noefy2kc,,,,,,,,,,
noefy2kc,,99,,,,/,85,,,
noefy2kc,90,99,,,,/appli,80,,,
noefy2kc,,99,,,,/appli/OmniVision/investigation,85,,,
noefy2kc,,99,,,,/appli/postgres,95,,,
noefy2kc,,99,,,,/boot,95,,,
noefy2kc,,99,,,,/dev/shm,85,,,
noefy2kc,,99,,,,/exploit,85,,,
noefy2kc,,99,,,,/home,85,,,
noefy2kc,90,99,,,,/legato,75,,,
noefy2kc,90,99,,,,/logiciels,95,,,
noefy2kc,,99,,,,/logiciels/OmniVision,90,,,
noefy2kc,,99,,,,/tmp,95,,,
noefy2kc,90,99,,,,/var,75,,,
noefy2kc,,99,,,,/var/pgbackrest,95,,,
noefy2kc,,99,,,,/var/postgres,95,,,
noefy2kc,,99,,,,/var/projects/effel,85,,,
noefy2kc,,99,,,,,95,,,
noefy2kc,,,,,,,,,,
noefy2kc,,,,,,,,,,
noefy2kc,,,,,,,,,,
noefy2kc,,,,,,,,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,2:9999,,,,,:,,,
noefy2kc,,1:100,,,,,1:100,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,1:1,,,,,1:1,,,
noefy2kc,,1:1,,,,,1:1,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,1:1,,,,,1:1,,,
noefy2kc,,1:,,,,,1:,,,
noefy2kc,,150,,,,,80,,,
noefy2kc,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,5000,,,,,1000,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_mysql_alfresco,,,,,,,,,,
noefy2kc_db_postgres_oapc,,5000,,,,,1000,,,
noefy2kc_db_postgres_oapc,,total=250waiting=5exclusive=20,,,,,total=200,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,,,,,,,,,
noefy2kc_db_postgres_oapc,,1:,,,,,:,,,
noefy2kd,,,99,30,30,,,99,30,30
noefy2kd,,150,,,,,95,,,
noefy2kd,,,,,,,,,,
noefy2kd,,,,,,,,,,
noefy2kd,,99,,,,/,85,,,
noefy2kd,90,99,,,,/appli,80,,,
noefy2kd,,99,,,,/appli/OmniVision/investigation,85,,,
noefy2kd,,95,,,,/appli/oracle/GED_UFPI,90,,,
noefy2kd,,,,,,,,,,
noefy2kd,,95,,,,/appli/oracle/UGED_GLO,90,,,
noefy2kd,90,99,,,,/appli/projects/dctm,85,,,
noefy2kd,,99,,,,/appli/svgsys,90,,,
noefy2kd,,99,,,,/boot,95,,,
noefy2kd,,99,,,,/dev/shm,85,,,
noefy2kd,,99,,,,/exploit,90,,,
noefy2kd,,99,,,,/home,90,,,
noefy2kd,,95,,,,/home/oracle,90,,,
noefy2kd,,99,,,,/legato,85,,,
noefy2kd,90,99,,,,/logiciels,85,,,
noefy2kd,,99,,,,/logiciels/OmniVision,90,,,
noefy2kd,,97.5,,,,/logiciels/oracle/diag,95,,,
noefy2kd,,97.5,,,,/logiciels/oracle/oradb/11.2.0,95,,,
noefy2kd,,99,,,,/sauvebase/GED_UFPI,90,,,
noefy2kd,,,,,,,,,,
noefy2kd,,99,,,,/sauvebase/UGED_GLO,90,,,
noefy2kd,,99,,,,/tmp,95,,,
noefy2kd,,99,,,,/var,85,,,
noefy2kd,90,99,,,,/var/projects/dctm,80,,,
noefy2kd,,99,,,,,95,,,
noefy2kd,,,,,,,,,,
noefy2kd,,,,,,,,,,
noefy2kd,,,,,,,,,,
noefy2kd,,,,,,,,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,2:999,,,,,2:999,,,
noefy2kd,,1:100,,,,,1:100,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,2:999,,,,,2:999,,,
noefy2kd,,1:,,,,,1:,,,
noefy2kd,,150,,,,,80,,,
noefy2kd,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,5000,,,,,1000,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,90,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,95,,,
noefy2kd_DB_Oracle_GED_DCO,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_DCO,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_DCO,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_DCO,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,5000,,,,,1000,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,95,,,
noefy2kd_DB_Oracle_GED_UFPI,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,98,,,,,90,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
noefy2kd_DB_Oracle_GED_UFPI,,,,,,,,,,
